StimNum,Key,KeyNum,Symb,Symb_R,Symb_G,X_pos,Y_pos,Hand,Sound_P,Sound_N,Beep,Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,RT_Hand_Bool.thisRepN,RT_Hand_Bool.thisTrialN,RT_Hand_Bool.thisN,RT_Hand_Bool.thisIndex,TR_Hand_Bool.thisRepN,TR_Hand_Bool.thisTrialN,TR_Hand_Bool.thisN,TR_Hand_Bool.thisIndex,CR_Old_Bool.thisRepN,CR_Old_Bool.thisTrialN,CR_Old_Bool.thisN,CR_Old_Bool.thisIndex,TR_Old_Pre_Bool.thisRepN,TR_Old_Pre_Bool.thisTrialN,TR_Old_Pre_Bool.thisN,TR_Old_Pre_Bool.thisIndex,RT_Bool.thisRepN,RT_Bool.thisTrialN,RT_Bool.thisN,RT_Bool.thisIndex,TR_Old_Post_Bool.thisRepN,TR_Old_Post_Bool.thisTrialN,TR_Old_Post_Bool.thisN,TR_Old_Post_Bool.thisIndex,CR_New_Bool.thisRepN,CR_New_Bool.thisTrialN,CR_New_Bool.thisN,CR_New_Bool.thisIndex,CR_Grp_Stop_Bool.thisRepN,CR_Grp_Stop_Bool.thisTrialN,CR_Grp_Stop_Bool.thisN,CR_Grp_Stop_Bool.thisIndex,CR_New_Iter_Stop.thisRepN,CR_New_Iter_Stop.thisTrialN,CR_New_Iter_Stop.thisN,CR_New_Iter_Stop.thisIndex,symb_map,symb_remap,Remap_Pair_1,Remap_Pair_2,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Instr_CR_New_Text.started,Instr_CR_New_Text.stopped,Instr_CR_New_Press.keys,Instr_CR_New_Press.rt,Instr_CR_New_Press.started,Instr_CR_New_Press.stopped,Pre_Trial_Rec_Frame.started,Pre_Trial_Rec_Frame.stopped,stim_val,proposed_choice,key_num,stim_type,key,block_type,remap,repeat_count,trial_Count,grp_stop,grp_swap,block_num,prep_time,session,actual_press,rt,actual_choice,correct,RT_Rec_Frame_Stop.started,RT_Rec_Frame_Stop.stopped,RT_Stim_Image_Stop.started,RT_Stim_Image_Stop.stopped,RT_Press_Stop.keys,RT_Press_Stop.corr,RT_Press_Stop.started,RT_Press_Stop.stopped,CR_Feedback_Coin_Old.started,CR_Feedback_Coin_Old.stopped,RT_Rec_Frame_Feedback.started,RT_Rec_Frame_Feedback.stopped,RT_Feedback_Image.started,RT_Feedback_Image.stopped,RT_Press_Stop.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,15.357397499959916,None,media/djnb.png,0,0,Symb,h,CR,1,0,1,1,0,1,99,1,a,99,8,1,15.586200299905613,17.57954679999966,15.586200299905613,None,None,0,15.586200299905613,None,17.629477839975152,None,17.618866999982856,17.929641700000502,17.618866999982856,17.929641700000502,,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,18.09035519999452,None,media/dinb.png,2,2,Symb,i,CR,1,0,2,1,0,1,99,1,a,99,8,1,18.30610509996768,20.296844900003634,18.30610509996768,None,None,0,18.30610509996768,None,20.346775939979125,None,20.34933239989914,20.663912099902518,20.34933239989914,20.663912099902518,,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,20.81490259990096,None,media/dcnb.png,5,1,Symb,u,CR,1,0,3,1,0,1,99,1,a,99,8,1,21.03064849996008,None,21.03064849996008,None,None,0,21.03064849996008,None,23.063328539894428,None,23.059357599937357,23.36322569998447,23.059357599937357,23.36322569998447,,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,23.53874809993431,None,media/ddnb.png,4,0,Symb,h,CR,1,0,4,1,0,1,99,1,a,99,8,0,23.74926999991294,25.747152099967934,23.74926999991294,None,None,0,23.74926999991294,None,25.813726819935255,None,25.806862199911848,None,25.806862199911848,None,,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,26.85536799998954,None,media/ddnb.png,4,0,Symb,h,CR,1,1,4,1,0,1,99,1,a,99,8,0,27.080968099995516,None,27.080968099995516,None,None,0,27.080968099995516,None,29.113608939980622,None,29.115455299965106,None,29.115455299965106,None,,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,30.144190899911337,None,media/ddnb.png,4,0,Symb,h,CR,1,2,4,1,0,1,99,1,h,0.2696928000077605,0,1,30.36411450000014,None,30.36411450000014,None,h,1,30.36411450000014,None,30.73116049991222,None,30.721025899983943,31.030997599940747,30.721025899983943,31.030997599940747,0.2696928000077605,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,31.184183100005612,None,media/dmnb.png,7,3,Symb,l,CR,1,0,5,1,0,1,99,1,a,99,8,1,31.401987799908966,33.39743519993499,31.401987799908966,None,None,0,31.401987799908966,None,33.46400991990231,None,33.45876209996641,33.76474849996157,33.45876209996641,33.76474849996157,,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,33.937790299998596,None,media/dnnb.png,1,1,Symb,u,CR,1,0,6,1,0,1,99,1,i,1.3533569000428542,2,0,34.16037779999897,None,34.16037779999897,None,i,0,34.16037779999897,None,35.581455919891596,None,35.57843559992034,None,35.57843559992034,None,1.3533569000428542,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,36.6029528999934,None,media/dnnb.png,1,1,Symb,u,CR,1,1,6,1,0,1,99,1,l,0.11118690005969256,3,0,36.83474219997879,None,36.83474219997879,None,l,0,36.83474219997879,None,36.997278839873616,None,36.99561579991132,None,36.99561579991132,None,0.11118690005969256,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,38.04268710000906,None,media/dnnb.png,1,1,Symb,u,CR,1,2,6,1,0,1,99,1,h,0.17705950001254678,0,0,38.2642151999753,None,38.2642151999753,None,h,0,38.2642151999753,None,38.49640293995617,None,38.49144599994179,None,38.49144599994179,None,0.17705950001254678,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,39.542460699914955,None,media/dnnb.png,1,1,Symb,u,CR,1,3,6,1,0,1,99,1,u,0.27734859997872263,1,1,39.748079199925996,None,39.748079199925996,None,u,1,39.748079199925996,None,40.09709621989168,None,40.09790329996031,40.413452700013295,40.09790329996031,40.413452700013295,0.27734859997872263,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,40.572889099945314,None,media/dfnb.png,6,2,Symb,i,CR,1,0,7,1,0,1,99,1,a,99,8,1,40.800373499980196,42.798108999966644,40.800373499980196,None,None,0,40.800373499980196,None,42.864683719933964,None,42.85718169994652,43.16455029998906,42.85718169994652,43.16455029998906,,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,43.319021499948576,None,media/dnnb.png,1,1,Symb,u,CR,1,0,8,1,0,1,99,1,a,99,8,0,43.547837599995546,45.546822499949485,43.547837599995546,None,None,0,43.547837599995546,None,45.580109859933145,None,45.58618439990096,None,45.58618439990096,None,,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,46.642656499985605,None,media/dnnb.png,1,1,Symb,u,CR,1,1,8,1,0,1,99,1,a,99,8,0,46.84793599997647,None,46.84793599997647,None,None,0,46.84793599997647,None,48.8972143199062,None,48.888533799909055,None,48.888533799909055,None,,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,49.942965299938805,None,media/dnnb.png,1,1,Symb,u,CR,1,2,8,1,0,1,99,1,u,0.275300299981609,1,1,50.166309499996714,None,50.166309499996714,None,u,1,50.166309499996714,None,50.51445351995062,None,50.51407049992122,50.815145800006576,50.51407049992122,50.815145800006576,0.275300299981609,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,50.9934078999795,None,media/ddnb.png,4,0,Symb,h,CR,1,0,9,1,0,1,99,1,a,99,8,1,51.216472600004636,53.21495219995268,51.216472600004636,None,None,0,51.216472600004636,None,53.28152691992,None,53.27619199990295,53.58009599999059,53.27619199990295,53.58009599999059,,1,1,2021_Jan_31_1747,Prep_vs_Init,2020.1.3,59.63164342584806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.738739499938674,None,media/dcnb.png,5,1,Symb,u,CR,1,0,10,1,0,1,99,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
