StimNum,Key,KeyNum,Symb,Symb_R,Symb_G,X_pos,Y_pos,Hand,Sound_P,Sound_N,Beep,Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,RT_Hand_Bool.thisRepN,RT_Hand_Bool.thisTrialN,RT_Hand_Bool.thisN,RT_Hand_Bool.thisIndex,TR_Hand_Bool.thisRepN,TR_Hand_Bool.thisTrialN,TR_Hand_Bool.thisN,TR_Hand_Bool.thisIndex,CR_Old_Bool.thisRepN,CR_Old_Bool.thisTrialN,CR_Old_Bool.thisN,CR_Old_Bool.thisIndex,TR_Old_Pre_Bool.thisRepN,TR_Old_Pre_Bool.thisTrialN,TR_Old_Pre_Bool.thisN,TR_Old_Pre_Bool.thisIndex,RT_Bool.thisRepN,RT_Bool.thisTrialN,RT_Bool.thisN,RT_Bool.thisIndex,TR_Old_Post_Bool.thisRepN,TR_Old_Post_Bool.thisTrialN,TR_Old_Post_Bool.thisN,TR_Old_Post_Bool.thisIndex,CR_New_Bool.thisRepN,CR_New_Bool.thisTrialN,CR_New_Bool.thisN,CR_New_Bool.thisIndex,CR_Grp_Stop_Bool.thisRepN,CR_Grp_Stop_Bool.thisTrialN,CR_Grp_Stop_Bool.thisN,CR_Grp_Stop_Bool.thisIndex,CR_New_Iter_Stop.thisRepN,CR_New_Iter_Stop.thisTrialN,CR_New_Iter_Stop.thisN,CR_New_Iter_Stop.thisIndex,symb_map,symb_remap,Remap_Pair_1,Remap_Pair_2,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Instr_CR_New_Text.started,Instr_CR_New_Text.stopped,Instr_CR_New_Press.keys,Instr_CR_New_Press.rt,Instr_CR_New_Press.started,Instr_CR_New_Press.stopped,Pre_Trial_Rec_Frame.started,Pre_Trial_Rec_Frame.stopped,stim_val,proposed_choice,key_num,stim_type,key,block_type,remap,repeat_count,trial_Count,grp_stop,grp_swap,block_num,prep_time,session,actual_press,rt,actual_choice,correct,RT_Rec_Frame_Stop.started,RT_Rec_Frame_Stop.stopped,RT_Stim_Image_Stop.started,RT_Stim_Image_Stop.stopped,RT_Press_Stop.keys,RT_Press_Stop.corr,RT_Press_Stop.started,RT_Press_Stop.stopped,CR_Feedback_Coin_Old.started,CR_Feedback_Coin_Old.stopped,RT_Rec_Frame_Feedback.started,RT_Rec_Frame_Feedback.stopped,RT_Feedback_Image.started,RT_Feedback_Image.stopped,RT_Press_Stop.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,12.040121500031091,None,media/dmnb.png,7,3,Symb,l,CR,1,0,1,1,0,1,99,1,l,1.6290961001068354,3,0,12.252635200042278,None,12.252635200042278,None,l,1,12.252635200042278,None,13.950503419991582,None,13.949547900003381,None,13.949547900003381,None,1.6290961001068354,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,15.000657800002955,None,media/dmnb.png,7,3,Symb,l,CR,1,1,1,1,0,1,99,1,h,0.2916782000102103,0,0,15.20583400002215,None,15.20583400002215,None,h,0,15.20583400002215,None,15.550727440032643,None,15.550610100035556,None,15.550610100035556,None,0.2916782000102103,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,16.6011113000568,None,media/dmnb.png,7,3,Symb,l,CR,1,2,1,1,0,1,99,1,a,99,8,1,16.803107000072487,18.80238420004025,16.803107000072487,None,None,0,16.803107000072487,None,18.852232740016188,None,18.844358000089414,19.150913499994203,18.844358000089414,19.150913499994203,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,19.309124400024302,None,media/dcnb.png,5,1,Symb,u,CR,1,0,2,1,0,1,99,1,a,99,8,1,19.528578600031324,21.518255000002682,19.528578600031324,None,None,0,19.528578600031324,None,21.584719719970597,None,21.577882800018415,21.88430750009138,21.577882800018415,21.88430750009138,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,22.043789400020614,None,media/dcnb.png,5,1,Symb,u,CR,1,0,3,1,0,1,99,1,a,99,8,1,22.253056999994442,None,22.253056999994442,None,None,0,22.253056999994442,None,24.302058220049364,None,24.295117900008336,24.600829200004227,24.295117900008336,24.600829200004227,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,24.75662060000468,None,media/dinb.png,2,2,Symb,i,CR,1,0,4,1,0,1,99,1,a,99,8,1,24.984091200050898,None,24.984091200050898,None,None,0,24.984091200050898,None,27.0353625200456,None,27.026605400023982,27.33430980006233,27.026605400023982,27.33430980006233,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,27.488881000084803,None,media/dfnb.png,6,2,Symb,i,CR,1,0,5,1,0,1,99,1,a,99,8,0,27.701879000058398,None,27.701879000058398,None,None,0,27.701879000058398,None,29.7368164399988,None,29.73944360006135,None,29.73944360006135,None,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,30.80157820007298,None,media/dfnb.png,6,2,Symb,i,CR,1,1,5,1,0,1,99,1,i,0.43812860001344234,2,1,31.013074600021355,None,31.013074600021355,None,i,1,31.013074600021355,None,31.520471220044417,None,31.518206999986432,31.817998100072145,31.518206999986432,31.817998100072145,0.43812860001344234,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,31.99564990005456,None,media/dmnb.png,7,3,Symb,l,CR,1,0,6,1,0,1,99,1,a,99,8,1,32.2175366000738,34.201759900082834,32.2175366000738,None,None,0,32.2175366000738,None,34.26822462005075,None,34.2597152000526,34.56841639999766,34.2597152000526,34.56841639999766,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,34.72425720002502,None,media/djnb.png,0,0,Symb,h,CR,1,0,7,1,0,1,99,1,a,99,8,1,34.95324360008817,36.950875199981965,34.95324360008817,None,None,0,34.95324360008817,None,36.98410755996592,None,36.99020970007405,37.30095469998196,36.99020970007405,37.30095469998196,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,37.480986100039445,None,media/ddnb.png,4,0,Symb,h,CR,1,0,8,1,0,1,99,1,a,99,8,0,37.695509499986656,39.68575230007991,37.695509499986656,None,None,0,37.695509499986656,None,39.75221702004783,None,39.74557370005641,None,39.74557370005641,None,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,40.79081500007305,None,media/ddnb.png,4,0,Symb,h,CR,1,1,8,1,0,1,99,1,h,0.1656147000612691,0,1,41.0201848000288,None,41.0201848000288,None,h,1,41.0201848000288,None,41.25161401999649,None,41.25860070006456,41.56835439999122,41.25860070006456,41.56835439999122,0.1656147000612691,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,41.72330160008278,None,media/dfnb.png,6,2,Symb,i,CR,1,0,9,1,0,1,99,1,a,99,8,1,41.94946200004779,43.93614750006236,41.94946200004779,None,None,0,41.94946200004779,None,44.00261222003028,None,43.993549400009215,44.300931000034325,43.993549400009215,44.300931000034325,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,44.44985189998988,None,media/dnnb.png,1,1,Symb,u,CR,1,0,10,1,0,1,99,1,a,99,8,0,44.65323980001267,None,44.65323980001267,None,None,0,44.65323980001267,None,46.70245981998742,None,46.69251910003368,None,46.69251910003368,None,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,47.74017900007311,None,media/dnnb.png,1,1,Symb,u,CR,1,1,10,1,0,1,99,1,a,99,8,0,47.95557300001383,49.951974900090136,47.95557300001383,None,None,0,47.95557300001383,None,50.018439620058054,None,50.016096999985166,None,50.016096999985166,None,,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,51.042806299985386,None,media/dnnb.png,1,1,Symb,u,CR,1,2,10,1,0,1,99,1,h,0.6205863999202847,0,0,51.26150999998208,None,51.26150999998208,None,h,0,51.26150999998208,None,51.95273832001258,None,51.95121410000138,None,51.95121410000138,None,0.6205863999202847,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,52.9738019000506,None,media/dnnb.png,1,1,Symb,u,CR,1,3,10,1,0,1,99,1,l,0.678325799992308,3,0,53.19527999998536,None,53.19527999998536,None,l,0,53.19527999998536,None,53.93455234005814,None,53.929904900025576,None,53.929904900025576,None,0.678325799992308,1,1,2021_Jan_31_1758,Prep_vs_Init,2020.1.3,61.01039312929273,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.98048580007162,None,media/dnnb.png,1,1,Symb,u,CR,1,4,10,1,0,1,99,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
