StimNum,Key,KeyNum,Symb,Symb_R,Symb_G,X_pos,Y_pos,Hand,Sound_P,Sound_N,Beep,Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,RT_Hand_Bool.thisRepN,RT_Hand_Bool.thisTrialN,RT_Hand_Bool.thisN,RT_Hand_Bool.thisIndex,TR_Hand_Bool.thisRepN,TR_Hand_Bool.thisTrialN,TR_Hand_Bool.thisN,TR_Hand_Bool.thisIndex,CR_Old_Bool.thisRepN,CR_Old_Bool.thisTrialN,CR_Old_Bool.thisN,CR_Old_Bool.thisIndex,TR_Old_Pre_Bool.thisRepN,TR_Old_Pre_Bool.thisTrialN,TR_Old_Pre_Bool.thisN,TR_Old_Pre_Bool.thisIndex,RT_Bool.thisRepN,RT_Bool.thisTrialN,RT_Bool.thisN,RT_Bool.thisIndex,TR_Old_Post_Bool.thisRepN,TR_Old_Post_Bool.thisTrialN,TR_Old_Post_Bool.thisN,TR_Old_Post_Bool.thisIndex,CR_New_Bool.thisRepN,CR_New_Bool.thisTrialN,CR_New_Bool.thisN,CR_New_Bool.thisIndex,CR_Grp_Stop_Bool.thisRepN,CR_Grp_Stop_Bool.thisTrialN,CR_Grp_Stop_Bool.thisN,CR_Grp_Stop_Bool.thisIndex,CR_New_Iter_Stop.thisRepN,CR_New_Iter_Stop.thisTrialN,CR_New_Iter_Stop.thisN,CR_New_Iter_Stop.thisIndex,symb_map,symb_remap,Remap_Pair_1,Remap_Pair_2,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Instr_CR_New_Text.started,Instr_CR_New_Text.stopped,Instr_CR_New_Press.keys,Instr_CR_New_Press.rt,Instr_CR_New_Press.started,Instr_CR_New_Press.stopped,Pre_Trial_Rec_Frame.started,Pre_Trial_Rec_Frame.stopped,stim_val,proposed_choice,key_num,stim_type,key,block_type,remap,repeat_count,trial_Count,grp_stop,grp_swap,block_num,prep_time,session,actual_press,rt,actual_choice,correct,RT_Rec_Frame_Stop.started,RT_Rec_Frame_Stop.stopped,RT_Stim_Image_Stop.started,RT_Stim_Image_Stop.stopped,RT_Press_Stop.keys,RT_Press_Stop.corr,RT_Press_Stop.started,RT_Press_Stop.stopped,CR_Feedback_Coin_Old.started,CR_Feedback_Coin_Old.stopped,RT_Rec_Frame_Feedback.started,RT_Rec_Frame_Feedback.stopped,RT_Feedback_Image.started,RT_Feedback_Image.stopped,RT_Press_Stop.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,11.597263299976476,None,media/dinb.png,2,2,Symb,i,CR,1,0,1,1,0,1,99,1,h,0.610900399973616,0,0,11.808558600023389,None,11.808558600023389,None,h,0,11.808558600023389,None,12.469631410029251,None,12.466723899939097,None,12.466723899939097,None,0.610900399973616,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,13.498324499931186,None,media/dinb.png,2,2,Symb,i,CR,1,1,1,1,0,1,99,1,a,99,8,1,13.710549199953675,15.70241049991455,13.710549199953675,None,None,0,13.710549199953675,None,15.752350209921133,None,15.754585199989378,16.069952599937096,15.754585199989378,16.069952599937096,,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,16.211281599942595,None,media/dcnb.png,5,1,Symb,u,CR,1,0,2,1,0,1,99,1,a,99,8,1,16.425760700018145,18.419582500006072,16.425760700018145,None,None,0,16.425760700018145,None,18.48616878001485,None,18.47596790001262,18.787689000018872,18.47596790001262,18.787689000018872,,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,18.942898100009188,None,media/dinb.png,2,2,Symb,i,CR,1,0,3,1,0,1,99,1,a,99,8,1,19.155670700012706,21.153046099934727,19.155670700012706,None,None,0,19.155670700012706,None,21.219632379943505,None,21.211818899959326,21.520647599943914,21.211818899959326,21.520647599943914,,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,21.694499799981713,None,media/dnnb.png,1,1,Symb,u,CR,1,0,4,1,0,1,99,1,a,99,8,0,21.906112600001507,23.903902899939567,21.906112600001507,None,None,0,21.906112600001507,None,23.95384260994615,None,23.955852299928665,None,23.955852299928665,None,,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,24.99784829991404,None,media/dnnb.png,1,1,Symb,u,CR,1,1,4,1,0,1,99,1,i,0.15896939998492599,2,0,25.204193099983968,None,25.204193099983968,None,i,0,25.204193099983968,None,25.41996540996479,None,25.419652699958533,None,25.419652699958533,None,0.15896939998492599,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,26.449118499993347,None,media/dnnb.png,1,1,Symb,u,CR,1,2,4,1,0,1,99,1,h,0.8754430999979377,0,0,26.655424500000663,None,26.655424500000663,None,h,0,26.655424500000663,None,27.60426627995912,None,27.596109199919738,None,27.596109199919738,None,0.8754430999979377,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,28.648606800008565,None,media/dnnb.png,1,1,Symb,u,CR,1,3,4,1,0,1,99,1,u,0.4165846999967471,1,0,28.86598939995747,None,28.86598939995747,None,u,1,28.86598939995747,None,29.353042279952206,None,29.345825199969113,None,29.345825199969113,None,0.4165846999967471,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,30.389496300020255,None,media/dnnb.png,1,1,Symb,u,CR,1,4,4,1,0,1,99,1,u,1.6896719000069425,1,0,30.60879189998377,None,30.60879189998377,None,u,1,30.60879189998377,None,32.3693469800055,None,32.36730429995805,None,32.36730429995805,None,1.6896719000069425,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,33.40545419999398,None,media/dnnb.png,1,1,Symb,u,CR,1,5,4,1,0,1,99,1,l,0.2775631999829784,3,0,33.62881679995917,None,33.62881679995917,None,l,0,33.62881679995917,None,33.98595668002963,None,33.975567399989814,None,33.975567399989814,None,0.2775631999829784,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,35.03639339993242,None,media/dnnb.png,1,1,Symb,u,CR,1,6,4,1,0,1,99,1,u,0.08473710005637258,1,0,35.25442999997176,None,35.25442999997176,None,u,1,35.25442999997176,None,35.41994177992456,None,35.41038329992443,None,35.41038329992443,None,0.08473710005637258,1,1,2021_Jan_31_1820,Prep_vs_Init,2020.1.3,59.90778992503289,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.44431019993499,None,media/dnnb.png,1,1,Symb,u,CR,1,7,4,1,0,1,99,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
