StimNum,Key,KeyNum,Symb,Symb_R,Symb_G,X_pos,Y_pos,Hand,Sound_P,Sound_N,Beep,Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,RT_Hand_Bool.thisRepN,RT_Hand_Bool.thisTrialN,RT_Hand_Bool.thisN,RT_Hand_Bool.thisIndex,TR_Hand_Bool.thisRepN,TR_Hand_Bool.thisTrialN,TR_Hand_Bool.thisN,TR_Hand_Bool.thisIndex,CR_Old_Bool.thisRepN,CR_Old_Bool.thisTrialN,CR_Old_Bool.thisN,CR_Old_Bool.thisIndex,TR_Old_Pre_Bool.thisRepN,TR_Old_Pre_Bool.thisTrialN,TR_Old_Pre_Bool.thisN,TR_Old_Pre_Bool.thisIndex,RT_Bool.thisRepN,RT_Bool.thisTrialN,RT_Bool.thisN,RT_Bool.thisIndex,TR_Old_Post_Bool.thisRepN,TR_Old_Post_Bool.thisTrialN,TR_Old_Post_Bool.thisN,TR_Old_Post_Bool.thisIndex,CR_New_Bool.thisRepN,CR_New_Bool.thisTrialN,CR_New_Bool.thisN,CR_New_Bool.thisIndex,CR_Grp_Stop_Bool.thisRepN,CR_Grp_Stop_Bool.thisTrialN,CR_Grp_Stop_Bool.thisN,CR_Grp_Stop_Bool.thisIndex,CR_New_Iter_Stop.thisRepN,CR_New_Iter_Stop.thisTrialN,CR_New_Iter_Stop.thisN,CR_New_Iter_Stop.thisIndex,symb_map,symb_remap,Remap_Pair_1,Remap_Pair_2,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Instr_CR_New_Text.started,Instr_CR_New_Text.stopped,Instr_CR_New_Press.keys,Instr_CR_New_Press.rt,Instr_CR_New_Press.started,Instr_CR_New_Press.stopped,Pre_Trial_Rec_Frame.started,Pre_Trial_Rec_Frame.stopped,stim_val,proposed_choice,key_num,stim_type,key,block_type,remap,repeat_count,trial_Count,grp_stop,grp_swap,block_num,prep_time,session,actual_press,rt,actual_choice,correct,RT_Rec_Frame_Stop.started,RT_Rec_Frame_Stop.stopped,RT_Stim_Image_Stop.started,RT_Stim_Image_Stop.stopped,RT_Press_Stop.keys,RT_Press_Stop.corr,RT_Press_Stop.started,RT_Press_Stop.stopped,CR_Feedback_Coin_Old.started,CR_Feedback_Coin_Old.stopped,RT_Rec_Frame_Feedback.started,RT_Rec_Frame_Feedback.stopped,RT_Feedback_Image.started,RT_Feedback_Image.stopped,RT_Press_Stop.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,12.497555400012061,None,media/dfnb.png,6,2,Symb,i,CR,1,0,1,1,0,1,99,1,a,99,8,0,12.704435600084253,14.702738900086842,12.704435600084253,None,None,0,12.704435600084253,None,14.786047900095582,None,14.779094700003043,None,14.779094700003043,None,,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,15.832362000015564,None,media/dfnb.png,6,2,Symb,i,CR,1,1,1,1,0,1,99,1,h,0.5136983999982476,0,0,16.044806400081143,None,16.044806400081143,None,h,0,16.044806400081143,None,16.61791380001232,None,16.614417000091635,None,16.614417000091635,None,0.5136983999982476,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,17.671111300005578,None,media/dfnb.png,6,2,Symb,i,CR,1,2,1,1,0,1,99,1,i,0.641098799998872,2,1,17.901550200069323,None,17.901550200069323,None,i,1,17.901550200069323,None,18.61936009998899,None,18.618223100085743,18.918261000071652,18.618223100085743,18.918261000071652,0.641098799998872,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,19.08161520003341,None,media/ddnb.png,4,0,Symb,h,CR,1,0,2,1,0,1,99,1,h,1.2787238999735564,0,1,19.288325300090946,None,19.288325300090946,None,h,1,19.288325300090946,None,20.6351842999924,None,20.625914499978535,20.934836400090717,20.625914499978535,20.934836400090717,1.2787238999735564,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,21.087479199981317,None,media/dfnb.png,6,2,Symb,i,CR,1,0,3,1,0,1,99,1,a,99,8,0,21.302316699991934,None,21.302316699991934,None,None,0,21.302316699991934,None,23.33619570005685,None,23.333490299992263,None,23.333490299992263,None,,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,24.387636400060728,None,media/dfnb.png,6,2,Symb,i,CR,1,1,3,1,0,1,99,1,i,0.21694690000731498,2,1,24.605504299979657,None,24.605504299979657,None,i,1,24.605504299979657,None,24.90160389998928,None,24.90003720007371,25.202464000089094,24.90003720007371,25.202464000089094,0.21694690000731498,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,25.362297600018792,None,media/dgnb.png,3,3,Symb,l,CR,1,0,4,1,0,1,99,1,a,99,8,0,25.589874000055715,27.585944200051017,25.589874000055715,None,None,0,25.589874000055715,None,27.63592960005626,None,27.6367912000278,None,27.6367912000278,None,,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,28.67377590003889,None,media/dgnb.png,3,3,Symb,l,CR,1,1,4,1,0,1,99,1,h,0.09028010000474751,0,0,28.892291099997237,None,28.892291099997237,None,h,0,28.892291099997237,None,29.052311700046996,None,29.046686400077306,None,29.046686400077306,None,0.09028010000474751,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,30.081416300032288,None,media/dgnb.png,3,3,Symb,l,CR,1,2,4,1,0,1,99,1,l,0.5437306000385433,3,1,30.286750200088136,None,30.286750200088136,None,l,1,30.286750200088136,None,30.884876600070857,None,30.888904600054957,31.20194850000553,30.888904600054957,31.20194850000553,0.5437306000385433,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,31.375276200007647,None,media/dnnb.png,1,1,Symb,u,CR,1,0,5,1,0,1,99,1,u,1.3794018999906257,1,1,31.603248200030066,None,31.603248200030066,None,u,1,31.603248200030066,None,33.05232960006688,None,33.04492030001711,33.35161180002615,33.04492030001711,33.35161180002615,1.3794018999906257,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,33.51122740004212,None,media/dgnb.png,3,3,Symb,l,CR,1,0,6,1,0,1,99,1,a,99,8,0,33.72355800005607,35.7188825000776,33.72355800005607,None,None,0,33.72355800005607,None,35.78552970008459,None,35.78567510005087,None,35.78567510005087,None,,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,36.82421270001214,None,media/dgnb.png,3,3,Symb,l,CR,1,1,6,1,0,1,99,1,l,0.14238100009970367,3,1,37.056003500008956,None,37.056003500008956,None,l,1,37.056003500008956,None,37.25173010008876,None,37.25180550001096,37.55186860007234,37.25180550001096,37.55186860007234,0.14238100009970367,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,37.72678660007659,None,media/dinb.png,2,2,Symb,i,CR,1,0,7,1,0,1,99,1,h,0.8395296999951825,0,0,37.95086330000777,None,37.95086330000777,None,h,0,37.95086330000777,None,38.86868210006505,None,38.86862760002259,None,38.86862760002259,None,0.8395296999951825,1,1,2021_Jan_31_1825,Prep_vs_Init,2020.1.3,59.7755785569558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.91300840000622,None,media/dinb.png,2,2,Symb,i,CR,1,1,7,1,0,1,99,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
